"SourceAgency","Reporting_Year","Environment","Category","ConfirmedLatitude","ConfirmedLongitude","Incident_Date","Casualty_At_Risk","Casualty_Lives_Assisted","Casualty_Lives_Rescued","Casualty_Lives_Saved","Casualty_Perished","Police_Event","date","year","flag"
"NZPolice","2014-2015","Marine","Cat 1",-41.2604985,174.8388367,2015-01-24,0,0,0,0,0,"P020017134",2015-01-01,2015,"loc"
"NZPolice","2014-2015","Land","Cat 1",-37.528643,175.7542304,2015-02-23,NA,2,0,0,0,"P020343328",2015-02-01,2015,"loc"
"NZPolice","2016-2017","Land","Cat 1",-46.362905,168.017001,2016-10-05,NA,0,1,0,0,"P026938116",2016-10-01,2017,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-35.0093301,173.8668329,2013-01-27,4,0,5,0,0,"P012806358",2013-01-01,2013,"loc"
"NZPolice","2014-2015","Land","Cat 1",-45.5804983,167.1634988,2015-01-26,0,0,1,0,0,"P020033171",2015-01-01,2015,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-40.877819,174.940745,2015-02-09,0,1,0,1,0,"P020188168",2015-02-01,2015,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.10533326,174.824997,2011-01-09,1,0,0,0,0,"P007323733",2011-01-01,2011,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-39.6018326,176.9433314,2013-01-26,2,0,0,0,0,"P012797317",2013-01-01,2013,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-39.13333,173.891661,2018-03-10,0,0,0,0,0,"P032822468",2018-03-01,2018,"loc"
"NZPolice","2017-2018","Land","Cat 1",-47.048835,168.176662,2018-02-23,0,0,1,0,0,"P032665563",2018-02-01,2018,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-41.2793343,173.242831,2015-02-14,0,0,0,0,0,"P020246056",2015-02-01,2015,"loc"
"NZPolice","2017-2018","Land","Cat 1",-35.841164,174.101165,2018-04-01,0,0,0,1,0,"P033050399",2018-04-01,2018,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-37.65107719,176.2059383,2011-01-18,2,2,0,0,0,"P007377169",2011-01-01,2011,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-41.2250008,174.6883311,2015-02-15,0,2,0,0,0,"P020250383",2015-02-01,2015,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-41.2593297,174.8991666,2013-02-22,2,1,0,0,0,"P013019294",2013-02-01,2013,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-35.8303295,174.475165,2016-03-11,0,0,6,0,0,"P024524832",2016-03-01,2016,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-43.5999739,172.7842173,2014-02-08,6,0,0,0,0,"P016321544",2014-02-01,2014,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-36.6451698,174.8243317,2014-02-22,40,3,4,0,0,"P016463846",2014-02-01,2014,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-36.8076702,174.6835023,2017-06-02,0,0,0,0,1,"P029737224",2017-06-01,2017,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-36.8744986,174.9255033,2015-03-09,0,0,5,0,0,"P020491608",2015-03-01,2015,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-41.3348361,174.7721644,2014-02-25,1,0,0,1,0,"P016495099",2014-02-01,2014,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-39.049843,174.071234,2016-04-15,0,5,0,0,0,"P024911892",2016-04-01,2016,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-37.019498,174.5593371,2017-05-20,0,2,0,0,0,"P029584386",2017-05-01,2017,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-41.2224043,174.0480343,2016-04-05,0,0,1,0,0,"P024803178",2016-04-01,2016,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-35.402204,173.487854,2010-07-19,0,0,2,0,0,"P006167704",2010-07-01,2011,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-42.242752,171.296768,2010-07-22,0,0,0,0,0,"P006186041",2010-07-01,2011,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-36.59424774,174.7122208,2011-02-03,1,0,1,0,0,"P007483345",2011-02-01,2011,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-37.800668,174.833829,2017-09-10,0,0,0,0,0,"P030826617",2017-09-01,2018,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.09582947,174.8329972,2011-02-04,4,4,0,0,0,"P007486777",2011-02-01,2011,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-38.9819998,174.279833,2015-03-20,0,0,1,0,0,"P020608141",2015-03-01,2015,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-38.6500015,178.1333308,2012-03-16,0,0,0,0,0,"P010260785",2012-03-01,2012,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-39.4208326,176.875,2012-02-28,0,0,0,0,0,"P010128195",2012-02-01,2012,"loc"
"NZPolice","2011-2012","Land","Cat 1",-43.1476631,171.4998311,2012-03-10,1,0,1,0,0,"P010214035",2012-03-01,2012,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-40.4633306,175.1971663,2015-03-12,0,1,0,0,0,"P020525246",2015-03-01,2015,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-36.5421624,174.8884959,2012-04-05,0,0,0,0,0,"P010414474",2012-04-01,2012,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-43.6221633,172.6566609,2012-03-17,2,0,0,0,0,"P010268121",2012-03-01,2012,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-44.3853002,171.24238,2016-05-10,0,0,0,0,0,"P025192132",2016-05-01,2016,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.05833679,174.8400001,2011-02-07,0,0,0,0,0,"P007509166",2011-02-01,2011,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-38.078906,174.765015,2011-02-09,4,0,3,1,0,"P007518231",2011-02-01,2011,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-40.670333,172.393003,2017-11-10,0,0,0,0,0,"P031490697",2017-11-01,2018,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-41.4835013,174.8758279,2016-07-12,0,0,0,0,0,"P025904535",2016-07-01,2017,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-40.892904,174.976426,2016-06-10,0,0,0,0,0,"P025548331",2016-06-01,2016,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-40.4261636,172.8788353,2014-03-13,1,0,1,0,0,"P016654831",2014-03-01,2014,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-34.7832412,173.4009863,2014-03-21,0,0,0,0,0,"P016737530",2014-03-01,2014,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-38.8901677,174.5071672,2014-04-05,2,0,0,2,0,"P016890241",2014-04-01,2014,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-41.235834,173.0863354,2012-04-09,0,0,0,0,0,"P010449785",2012-04-01,2012,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-40.7499973,176.3999987,2015-04-18,0,0,0,0,0,"P020922729",2015-04-01,2015,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.2254,174.4971,2010-08-31,1,0,1,0,0,"P006440627",2010-08-01,2011,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-40.5003293,172.67183,2016-02-16,0,0,0,2,0,"P024261681",2016-02-01,2016,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-42.4666706,171.0166701,2012-02-05,2,1,0,0,0,"P009961620",2012-02-01,2012,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-41.076829,174.5598313,2014-02-06,2,0,2,0,0,"P016303518",2014-02-01,2014,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-41.186408,174.947959,2015-02-13,0,0,0,0,0,"P020236821",2015-02-01,2015,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-37.9683834,177.0552296,2014-02-08,1,0,0,0,0,"P016325454",2014-02-01,2014,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-37.029504,174.7963316,2017-04-18,0,0,1,0,1,"P029229164",2017-04-01,2017,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-34.4323336,172.7141629,2017-06-02,0,0,0,2,0,"P029735338",2017-06-01,2017,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.1522969,174.5165004,2010-07-06,1,1,0,0,0,"P006086121",2010-07-01,2011,"loc"
"NZPolice","2015-2016","Land","Cat 1",-37.6866692,175.9133271,2016-04-09,0,1,0,0,0,"P024851099",2016-04-01,2016,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-38.5396663,172.0926652,2014-03-07,1,0,0,0,1,"P016599348",2014-03-01,2014,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-37.630445,176.000462,2011-01-28,5,1,0,0,0,"P007443445",2011-01-01,2011,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-42.720944,170.949926,2010-07-23,4,0,0,0,0,"P006191866",2010-07-01,2011,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-36.598834,174.842836,2017-11-10,0,1,0,0,0,"P031493553",2017-11-01,2018,"loc"
"NZPolice","2017-2018","Land","Cat 1",-44.159501,169.076171,2017-11-15,0,0,1,0,0,"P031548935",2017-11-01,2018,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-41.2679963,173.2141715,2015-04-30,0,0,0,0,0,"P021057265",2015-04-01,2015,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-36.7066706,174.3433306,2012-04-21,2,0,0,0,0,"P010547212",2012-04-01,2012,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-41.3574957,174.8428322,2013-04-27,3,0,3,0,0,"P013540147",2013-04-01,2013,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-36.4930042,174.7171673,2016-08-26,0,0,1,0,0,"P026470762",2016-08-01,2017,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-36.077169,173.851337,2017-12-01,0,0,0,4,0,"P031726076",2017-12-01,2018,"loc"
"NZPolice","2017-2018","Land","Cat 1",-39.281163,174.07883,2017-12-13,0,0,0,0,0,"P031852261",2017-12-01,2018,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-36.416413,174.834495,2010-09-11,0,1,0,0,0,"P006513952",2010-09-01,2011,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-41.4378359,174.8846618,2013-05-29,3,1,0,0,0,"P013801400",2013-05-01,2013,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-41.3486657,174.7513351,2015-05-01,0,0,0,0,0,"P021066443",2015-05-01,2015,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-41.2718372,173.197003,2015-05-01,0,0,0,0,0,"P021066689",2015-05-01,2015,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-36.825226,174.683647,2010-09-02,1,0,0,1,0,"P006455506",2010-09-01,2011,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-38.649975,178.126849,2016-10-01,0,0,0,0,0,"P026894660",2016-10-01,2017,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-35.2566587,174.212601,2014-05-09,1,0,0,0,0,"P017240943",2014-05-01,2014,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-36.546,175.051,2010-09-04,4,0,0,0,0,"P006472348",2010-09-01,2011,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-46.0333353,170.2263397,2013-06-18,0,0,0,0,0,"P013977157",2013-06-01,2013,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-37.274832,174.649336,2017-12-08,0,0,0,0,0,"P031801418",2017-12-01,2018,"loc"
"NZPolice","2014-2015","Land","Cat 1",-40.2521673,176.4333385,2015-06-19,0,0,2,0,0,"P021591467",2015-06-01,2015,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-36.21999779,175.3133355,2011-03-10,1,0,1,0,0,"P007714811",2011-03-01,2011,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-36.394502,174.817997,2017-12-28,0,0,0,0,1,"P032026486",2017-12-01,2018,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-36.8143378,174.9861651,2015-08-14,0,0,0,0,1,"P022190161",2015-08-01,2016,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-35.430216,174.433602,2015-09-25,0,0,0,0,0,"P022656977",2015-09-01,2016,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-40.8686627,174.9844974,2014-05-21,0,0,0,0,0,"P017361956",2014-05-01,2014,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-39.5448358,176.9341656,2015-07-15,0,0,0,0,0,"P021865378",2015-07-01,2016,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-38.3691683,178.3166627,2012-06-01,8,0,11,0,0,"P010870323",2012-06-01,2012,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-41.876518,174.224888,2015-09-07,0,2,0,0,0,"P022448945",2015-09-01,2016,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-37.898418,176.753237,2016-11-21,0,0,0,1,0,"P027503621",2016-11-01,2017,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-43.521212,172.740002,2010-09-26,0,0,0,0,0,"P006612316",2010-09-01,2011,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-39.0413309,174.0413283,2012-07-04,2,2,0,0,0,"P011122190",2012-07-01,2013,"loc"
"NZPolice","2010-2011","Land","Cat 1",-38.7212843,176.0630483,2011-01-31,0,0,0,0,0,"P999900031",2011-01-01,2011,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-40.5499973,175.1833351,2014-07-18,0,0,0,0,0,"P017962223",2014-07-01,2015,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-41.260411,173.160908,2016-12-22,0,0,0,0,0,"P027881452",2016-12-01,2017,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-38.979164,174.225003,2018-05-27,0,0,1,0,0,"P033641033",2018-05-01,2018,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-38.044847,176.343012,2010-07-31,0,1,0,0,0,"P006243549",2010-07-01,2011,"loc"
"NZPolice","2013-2014","Land","Cat 1",-36.976374,174.5935301,2014-03-30,1,0,1,0,0,"P016825927",2014-03-01,2014,"loc"
"NZPolice","2014-2015","Land","Cat 1",-44.4155036,168.7166611,2015-04-08,0,0,4,0,0,"P020812620",2015-04-01,2015,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-40.5096631,172.8736687,2013-03-31,4,1,0,0,0,"P013319446",2013-03-01,2013,"loc"
"NZPolice","2017-2018","Land","Cat 1",-44.873003,168.21183,2017-11-15,0,0,1,0,0,"P031556518",2017-11-01,2018,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-41.74033,171.476164,2017-11-23,0,0,1,0,0,"P031638213",2017-11-01,2018,"loc"
"NZPolice","2017-2018","Marine","Cat 1",-37.876663,174.764505,2017-10-24,0,0,6,0,0,"P031644298",2017-10-01,2018,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-41.2916707,174.8349948,2013-04-27,1,0,0,1,0,"P013540383",2013-04-01,2013,"loc"
"NZPolice","2016-2017","Marine","Cat 1",-41.2519968,175.9768318,2016-09-12,0,0,1,0,0,"P026660278",2016-09-01,2017,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-40.8870028,174.9560017,2013-05-16,3,1,0,0,0,"P013692551",2013-05-01,2013,"loc"
"NZPolice","2016-2017","Land","Cat 1",-39.58005,175.040307,2016-12-01,0,0,0,0,0,"P027626381",2016-12-01,2017,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-37.8054974,174.8333347,2012-07-17,0,0,1,0,0,"P011221756",2012-07-01,2013,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-44.0533296,168.3696648,2012-08-01,3,0,3,0,0,"P011337025",2012-08-01,2013,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-41.086668,174.7508348,2013-09-02,3,3,0,0,0,"P014721485",2013-09-01,2014,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-41.0396686,173.2153333,2014-08-19,0,0,2,0,0,"P018288809",2014-08-01,2015,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-37.5416694,176.0904995,2014-08-22,0,0,0,0,0,"P018329560",2014-08-01,2015,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-38.704735,174.611738,2015-12-22,0,0,0,0,0,"P023635198",2015-12-01,2016,"loc"
"NZPolice","2010-2011","Land","Cat 1",-43.21930292,170.161056,2010-10-23,1,0,2,0,1,"P006791941",2010-10-01,2011,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-37.6761649,176.1765029,2013-09-13,2,2,0,0,0,"P014831155",2013-09-01,2014,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-39.5612056,176.9279009,2014-05-02,1,0,0,0,0,"P017163485",2014-05-01,2014,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-37.7931645,174.8849973,2012-08-08,1,0,0,0,0,"P011400175",2012-08-01,2013,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-36.3049979,175.4509966,2012-09-13,1,0,0,0,0,"P011693489",2012-09-01,2013,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-36.74279927,175.417951,2011-05-22,2,2,0,0,0,"P008177199",2011-05-01,2011,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.1,174.4482,2010-10-30,3,3,0,0,0,"P006841173",2010-10-01,2011,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-39.0513345,174.0166636,2012-09-19,2,0,0,0,0,"P011739070",2012-09-01,2013,"loc"
"NZPolice","2015-2016","Marine","Cat 1",-41.155168,174.6765028,2015-07-12,0,0,0,0,0,"P021825891",2015-07-01,2016,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-44.7678031,171.1975685,2014-05-25,0,0,0,0,0,"P017403727",2014-05-01,2014,"loc"
"NZPolice","2015-2016","Land","Cat 1",-39.018816,176.705634,2015-11-26,0,0,0,0,0,"P023352771",2015-11-01,2016,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-36.83631685,174.4256294,2011-04-06,1,0,0,0,1,"P007884069",2011-04-01,2011,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-36.8116635,174.4143316,2013-10-18,0,0,0,0,0,"P015183491",2013-10-01,2014,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-43.9011671,172.2075055,2012-10-06,1,0,0,0,1,"P011879010",2012-10-01,2013,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.46415,174.892967,2010-10-23,4,0,4,0,0,"P006795962",2010-10-01,2011,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-37.8010101,174.8379145,2011-04-08,2,0,0,1,0,"P007896194",2011-04-01,2011,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-41.3881678,172.1228325,2012-07-08,1,0,1,0,0,"P011155921",2012-07-01,2013,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-39.5266704,176.8641725,2013-09-30,0,0,0,0,0,"P015001784",2013-09-01,2014,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-40.8666675,174.9333331,2013-08-09,0,0,0,0,0,"P014485304",2013-08-01,2014,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-35.7508306,174.5526718,2014-10-13,0,0,0,0,2,"P018892211",2014-10-01,2015,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-36.691667,175.783333,2010-10-10,0,3,0,0,0,"P006708521",2010-10-01,2011,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-40.9881652,174.5921661,2013-09-07,2,0,2,0,0,"P014779380",2013-09-01,2014,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-35.7749957,173.5595054,2012-08-24,3,1,0,0,1,"P011530419",2012-08-01,2013,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-39.5098296,176.9186651,2013-09-28,0,0,0,0,0,"P014984422",2013-09-01,2014,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-45.6203694,170.7019033,2013-10-05,0,0,0,0,0,"P015054883",2013-10-01,2014,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-37.977283,174.565533,2010-11-06,1,0,0,0,1,"P006888712",2010-11-01,2011,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-40.8770031,174.9180045,2014-11-08,0,0,1,0,0,"P019172662",2014-11-01,2015,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-38.70499795,178.0499978,2010-11-13,2,2,0,0,0,"P006936445",2010-11-01,2011,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.29033609,174.817498,2010-11-09,2,0,0,0,0,"P006907388",2010-11-01,2011,"loc"
"NZPolice","2012-2013","Land","Cat 1",-46.5633333,169.4433374,2012-10-17,1,1,0,0,0,"P011962487",2012-10-01,2013,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-38.991313,174.365987,2010-10-28,0,0,0,0,0,"P006826171",2010-10-01,2011,"loc"
"NZPolice","2010-2011","Land","Cat 1",-43.70003817,169.2561741,2011-05-22,3,0,3,0,0,"P008179733",2011-05-01,2011,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-38.983482,174.22677,2011-05-27,1,0,1,0,0,"P008210163",2011-05-01,2011,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-41.2415007,174.6686719,2011-07-16,0,0,0,0,0,"P008538641",2011-07-01,2012,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-45.7983334,170.6499939,2011-07-22,2,2,0,0,0,"P008579095",2011-07-01,2012,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-36.805001,175.035667,2013-12-03,3,0,3,0,0,"P015644474",2013-12-01,2014,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-36.6413369,174.7591666,2012-10-03,0,0,0,0,0,"P011853828",2012-10-01,2013,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-40.849657,174.986629,2010-11-12,0,0,0,1,0,"P006931870",2010-11-01,2011,"loc"
"NZPolice","2014-2015","Land","Cat 1",-43.3899971,171.7644971,2014-12-05,0,1,0,0,0,"P019459516",2014-12-01,2015,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-37.028668,174.5693389,2011-08-05,3,0,3,0,0,"P008671042",2011-08-01,2012,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-40.8778339,174.9151685,2014-12-02,0,1,0,0,0,"P019419349",2014-12-01,2015,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-39.4675023,176.8984958,2013-12-06,1,0,0,0,1,"P015681293",2013-12-01,2014,"loc"
"NZPolice","2013-2014","Marine","Cat 1",-41.2368371,174.8866664,2013-12-09,4,0,4,0,0,"P015715807",2013-12-01,2014,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-38.107817,176.270142,2010-11-24,3,0,1,0,0,"P007008796",2010-11-01,2011,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-34.8986671,173.0846613,2014-12-26,0,0,0,0,1,"P019692770",2014-12-01,2015,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-41.2838292,174.8268343,2011-07-26,1,0,0,0,0,"P008601713",2011-07-01,2012,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-40.85485318,175.0157009,2010-11-30,1,0,0,0,0,"P007046321",2010-11-01,2011,"loc"
"NZPolice","2012-2013","Land","Cat 1",-41.8749977,172.6433339,2012-12-09,1,1,0,0,0,"P012405388",2012-12-01,2013,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-40.866665,174.9833342,2012-11-30,1,0,1,0,0,"P012325701",2012-11-01,2013,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-41.3053314,174.8515035,2014-12-30,0,0,1,0,0,"P019732438",2014-12-01,2015,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-43.0626687,173.0774942,2014-12-20,0,0,1,0,0,"P019630215",2014-12-01,2015,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-40.0458305,175.0891639,2012-12-15,1,1,0,0,0,"P012453374",2012-12-01,2013,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-42.56493304,173.501394,2010-12-24,4,0,0,0,0,"P007216575",2010-12-01,2011,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-41.2753359,174.903499,2011-09-30,1,1,0,0,0,"P009051587",2011-09-01,2012,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-43.2433353,171.9633343,2011-12-09,4,0,1,0,0,"P009545241",2011-12-01,2012,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-36.2566675,175.4018327,2011-12-22,1,1,0,0,0,"P009643892",2011-12-01,2012,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-39.0285021,174.0399963,2011-11-24,1,0,0,0,0,"P009436461",2011-11-01,2012,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-41.3276658,174.8466632,2012-12-15,2,0,2,0,0,"P012455026",2012-12-01,2013,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-37.28816544,176.2048389,2010-12-18,3,0,0,0,0,"P007174322",2010-12-01,2011,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-39.2666658,175.383333,2011-09-15,3,0,3,0,0,"P008945440",2011-09-01,2012,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-43.5951628,172.8188367,2011-10-15,4,0,0,0,0,"P009161180",2011-10-01,2012,"loc"
"NZPolice","2011-2012","Marine","Cat 1",-41.2626673,174.9086697,2011-10-23,4,3,2,0,0,"P009216206",2011-10-01,2012,"loc"
"NZPolice","2012-2013","Marine","Cat 1",-41.2333301,174.8758389,2012-11-26,3,1,0,0,0,"P012296036",2012-11-01,2013,"loc"
"NZPolice","2011-2012","Land","Cat 1",-42.8399962,171.632332,2012-01-12,4,0,1,0,0,"P009788610",2012-01-01,2012,"loc"
"NZPolice","2013-2014","Land","Cat 2",-38.8124242,176.6730713,2014-01-08,0,0,1,0,0,"P016020088",2014-01-01,2014,"loc"
"NZPolice","2011-2012","Land","Cat 2",-39.7718325,175.3228366,2012-01-01,1,0,0,0,0,"P009712388",2012-01-01,2012,"loc"
"NZPolice","2012-2013","Marine","Cat 2",-46.1053369,170.4293348,2013-01-10,4,0,0,4,0,"P012668408",2013-01-01,2013,"loc"
"NZPolice","2016-2017","Marine","Cat 2",-38.7966695,177.016662,2017-01-15,0,0,0,0,0,"P028168209",2017-01-01,2017,"loc"
"NZPolice","2011-2012","Land","Cat 1",-40.2259997,175.5826709,2012-01-22,2,0,0,0,2,"P009860082",2012-01-01,2012,"loc"
"NZPolice","2016-2017","Land","Cat 1",-40.9333304,173.0420021,2017-01-15,12,0,1,0,0,"P028165200",2017-01-01,2017,"loc"
"NZPolice","2014-2015","Marine","Cat 1",-36.9373351,174.7363284,2015-01-16,0,1,0,0,0,"P019929392",2015-01-01,2015,"loc"
"NZPolice","2010-2011","Marine","Cat 1",-41.22649593,174.6864964,2011-01-20,0,0,3,0,0,"P007393209",2011-01-01,2011,"loc"
"NZPolice","2017-2018","Land","Cat 2",-39.075497,176.264502,2018-01-10,1,0,1,0,0,"P032168722",2018-01-01,2018,"loc"
"NZPolice","2015-2016","Marine","Cat 2",-37.8926658,174.7288375,2016-01-09,1,0,0,0,0,"P023840141",2016-01-01,2016,"loc"
"NZPolice","2016-2017","Land","Cat 2",-38.5533339,177.1378381,2017-01-14,2,1,1,0,0,"P028159445",2017-01-01,2017,"loc"
"NZPolice","2013-2014","Land","Cat 2",-38.7527814,176.7892622,2014-01-19,6,1,0,0,0,"P016125439",2014-01-01,2014,"loc"
"NZPolice","2017-2018","Land","Cat 2",-39.138837,175.663329,2018-01-10,10,0,1,0,0,"P032172574",2018-01-01,2018,"loc"
"NZPolice","2010-2011","Land","Cat 2",-42.4,172.3333333,2011-01-29,3,0,1,0,0,"P007448234",2011-01-01,2011,"loc"
